index,Scoville Heat Units (SHU)
316,436.8198806160769
317,4.807059591017715
318,2153.976536742848
319,478.0470700608531
320,27214.126689184253
321,264.9058927240375
322,100073.06451707592
323,117.05577349336191
324,194.30805784458127
325,30244.259530146934
326,4778.590558494808
327,0.09597522684311673
328,40.75522748829702
329,100.77798351487726
330,4683.478779604917
331,-0.9843179519827633
332,552.5417207222304
333,71.39435202277392
334,4.161608543113778
335,6.969552001365499
336,756.8160043074482
337,58.806530708411536
338,523.552820930991
339,17432.80946803698
340,111.94189210596602
341,1867.0124448030433
342,2234.174884158104
343,187.59591647963907
344,5653.855844188087
345,20.772332137806956
346,3.2243320027472344
347,3.271567311198296
348,1269.5709167797238
349,-0.629243244973704
350,1009653.7002647271
351,43022.0541871054
352,1364.8792195426681
353,1096.5819016916757
354,4291.3700230230725
355,841.4862787330658
356,-0.791208315705184
357,23.571702318025732
358,8.64197802801621
359,39780.14808974097
360,3338.2591320533024
361,7129.012385806952
362,8.573188392471126
363,39915.902682281856
364,53847.77406394059
365,74239.57220642532
366,25103.817110684624
367,0.14989814658948014
368,120.6210444517626
369,6237.278636371982
370,-0.820518676600819
371,1881.3271347385346
372,23871.318147263428
373,-0.060178423118582534
374,6532.633010915722
375,104495.17409917798
376,2210.7338570274
377,612.6138258017544
378,41812.0211163877
379,28.867924395427572
380,355.89350571811457
381,9.40286613371203
382,419.0806768668664
383,8.835500440588994
384,27893.36984590266
385,3.9749271005084905
386,-0.3915018926722284
387,-0.5058168403409183
388,6.693588802385602
389,21.40411159642289
390,68.35354220827809
391,5690.528818115909
392,57.74485425590271
393,30995.616152436276
394,44536.72849399613
395,204473.10726916735
396,114074.23866599708
397,3.4554929496744733
398,2838.1929788643433
399,14.760763801663837
400,44649.310656553134
401,51927.24958245051
402,1027.4496644306316
403,24.386733559288196
404,123.33825024092224
405,1938.1062060733832
406,213.1235513202997
407,-0.49696755544059595
408,27.259010540794417
409,1345863.4247263973
410,64488.2474722245
411,96.39738023071692
412,920.8597844348668
413,11.764424009484323
414,19.747792786904114
415,60.0345902217562
416,1090.2291713416448
417,27.70553934823827
418,37201.674790196164
419,10.647894803376904
420,1.9397972723183052
421,31837.390783418618
422,0.11324348466230419
423,9.246162623594692
424,0.6858778503717454
425,142373.1124410082
426,2104.988890654141
427,1.73290351930562
428,100.65723759258532
429,-0.9614131454020935
430,-0.38534638131694077
431,1.9556775516653748
432,29.372943216815067
433,18828.094830538932
434,-0.222239215927566
435,4027.3031958311226
436,1221.5605044764943
437,109.02101081369139
438,276.3552892617413
439,6573.873965321581
440,3461.8273200961185
441,361548.7320541318
442,8463.463994070022
443,1351.6756788357366
444,47761.42599271048
445,11647.546855374127
446,-0.22123413819382085
447,0.16545929924196195
448,31.436840997095484
449,6169.754177160517
450,4022.5351341469623
451,2084.3838671285544
452,11677.421548477736
453,31903.333856094105
454,157.36672613798115
455,-0.6301335974132356
456,-0.45693115261975925
457,-0.18613833140777108
458,16745.200352609874
459,28.945348874260098
460,-0.6618813453297752
461,-0.8135761566841497
462,299.27722892739456
463,1177895.9179866808
464,29.822845206355122
465,222.72814084706206
466,-0.04976509782719534
467,1120.776061307143
468,13.921527449745723
469,1723.853839987565
470,2726.968828269381
471,14.5793790857145
472,206.63054533911696
473,13.787293264965946
474,390.2897480645035
475,-0.5995358235442131
476,1.5382691871174048
477,638.5589444591241
478,-0.9068721426949634
479,43.62414806516398
480,103.22874196667708
481,-0.9360942759937042
482,185622.98770963936
483,-0.3698344686203679
484,568.8827438103407
485,979.8784966902828
486,19739.264263099234
487,145607.29969110125
488,179.29183666146082
489,0.026661970755871674
490,11489.119233254312
491,-0.5023266812984627
492,112340.88129603383
493,152.55380439788792
494,19508.211076847096
495,-0.4770228282403179
496,162.36087703048096
497,13743.846794202878
498,2721.1148173099155
499,-0.17277163011803662
500,6868.267567601746
501,2465.7922958104596
502,3624.62119638819
503,88.12033726581564
504,7.220990639686805
505,82.91771888475112
506,2.889263612624419
507,30.52463148576024
508,507741.0661760252
509,4.61898715821166
510,40.432097294027685
511,509.2382532323623
512,-0.8585459138759516
513,-0.7129724018376061
514,138930.90857515996
515,414.1950081861662
516,61.88325745196134
517,-0.9408490698272174
518,22.35307279227724
519,5.08625266911783
520,7679.575787797161
521,315.6423587344981
522,43923.02476562395
523,69269.99375421462
524,62.23914317384046
525,2362.938348888427
526,82.5538295533879
527,4730.32236799184
528,-0.6446658956456113
529,6.7430954051413705
530,668.9851357171286
531,6.160092444420017
532,2.450816625880562
533,29847.662838083772
534,-0.49138881856111283
535,1123079.097509496
536,1.0323125128937682
537,1043.129647760207
538,4547.559539214364
539,39.82289471343387
540,-0.6894553533759633
541,6.6976025219065685
542,23089.385892948078
543,33.214505151562825
544,26.20775364465806
545,77328.69980065836
546,1.3480713709411178
547,1388.4257226419352
548,-0.7330769717631959
549,0.8989357639239447
550,875.355562162565
551,5449.616959552476
552,7.989685906836859
553,2.236476289788277
554,13.720315973604636
555,-0.9665941962579653
556,10734.170341309313
557,804.3932839078938
558,12.444521389854478
559,1.6109075601517195
560,5.90096972387115
561,292121.9779472085
562,10.197639775794105
563,499.466236378682
564,1593.4114772839105
565,142.19818416061733
566,4204.500786369154
567,0.3146622592172485
568,9111.532300679333
569,12.053117826128927
570,29478.05107519223
571,113.39573652979303
572,423.7137845438209
573,390.4760769693804
574,12.093552220528757
575,9.866940076626525
576,7.015095284652439
577,62.47040214439391
578,5903.839862482037
579,0.48783469139365715
580,4.408244330163514
581,-0.3696660423232525
582,362.4412663193957
583,1662.9318239506501
584,3926.540883957609
585,5557.978948471326
586,15.246624975835354
587,19.860112351888784
588,3284.183982242689
589,-0.9918012455914405
590,2887.4426197083662
591,23460.82777683676
592,462.815716629903
593,29277.323665469474
594,2.0470549965258975
595,160.75630502696256
596,6.278447799194448
597,-0.7442041230661608
598,185.3830299064227
599,32733.568430583902
600,3.327428158915592
601,6.646999298868935
602,15.325529381720134
603,4435.019355996303
604,54103.38895281004
605,14527.649036081597
606,0.02774002821528138
607,22327.090985334784
608,0.49301772194738747
609,7555.346086863215
610,81.79103654648564
611,7456.406590122166
612,219893.3407185382
613,-0.6461833073503274
614,140047.2317620018
615,7670.744200140219
616,248.58503433179197
617,1449.159573208425
618,25146.312596294818
619,1031.480714758779
620,4.477278131301977
621,10.763311259804036
622,4.234854619818059
623,62290.213074592975
624,42.03436740816573
625,41224.07823649486
626,22729.88971348195
627,1385.9144075192014
628,-0.4119719846368722
629,163.38715253956295
630,165.97306619931413
631,38.794742782877975
632,4596.53245672198
633,21.652287536930746
634,6.640038803802337
635,103.46200393166401
636,1207.0070162232385
637,5588.128607829666
638,-0.910631036482876
639,8.549107924021467
640,975.531123034648
641,15.216670136851908
642,11.204908571264157
643,34.63034838051272
644,2150.959608805792
645,1686.6403093860065
646,522.2762309612754
647,-0.848214368157221
648,4229.54759936046
649,63.45867550724415
650,27231.0587087364
651,1.6691817962073026
652,1.889400638241023
653,290.38111689490114
654,134.06364174816187
655,241.36027280533662
656,313.1703733087058
657,4728.229958231454
658,44.793984989009914
659,-0.5522628338072071
660,438.64045239024733
661,6.280531760310478
662,-0.538361597434488
663,0.3267614589864228
664,160.17907836546559
665,16.780556803552187
666,-0.8917679476309559
667,955.098373170635
668,24129.74586741048
669,16413.85722734812
670,-0.6325206114799392
671,17598.75416736306
672,37176.49805038117
673,-0.3924808775803568
674,-0.30862904539539754
675,-0.1823767959040974
676,1392.3967109398143
677,4348.575233973998
678,3866.2382777493613
679,809.9429749933928
680,-0.5730307782720292
681,9.013357424862203
682,-0.9321431686717269
683,11379.391787956209
684,63.29334836213484
685,8042.851817512838
686,2054.566602079588
687,1935.5451967823556
688,34.819415245272644
689,37.624277726021916
690,2109.0931592044612
691,729.747709129938
692,7.194370805456288
693,4.124417096878078
694,1.1688384795091546
695,-0.9631077701319049
696,274.1457888415029
697,131.6474428615151
698,1857.485553688652
699,38.792473036834764
700,39.34157372848574
701,60.08240934399741
702,480.3166884613763
703,261647.35567762973
704,795.3577887533302
705,83280.86541140567
706,8.411369872546919
707,0.43005258466245033
708,84920.70133081591
709,3810.368443054949
710,2.5289213773029435
711,371.1484378109119
712,12845.837224562234
713,-0.9195390107047551
714,4467.008117204875
715,30.554350743144592
716,40586.441310400296
717,11.674950214454917
718,6.148259838844494
719,8.960919011797289
720,91.58815613737433
721,-0.251093915103852
722,22.105069281133044
723,0.6917618666036426
724,24.23252441997367
725,21618.805329219296
726,91.97611367278742
727,11999.993324599258
728,41196.898576941785
729,147710.92588870437
730,18.319108845346516
731,420.95350777914274
732,0.414624132631784
733,306365.7238970068
734,6850.203042125901
735,-0.44331142647502114
736,4.9333484453501715
737,514.0450902951021
738,221.0005850026993
739,8.602971697099825
740,2.893852381754446
741,-0.9693438170923958
742,176.4256739300888
743,82.0777815424502
744,5776.538750780137
745,2224.4491745171467
746,255135.36402285082
747,13035.715783571224
748,1.9611963790208833
749,14.935614262238632
750,3208.2427073493354
751,3.651509218030841
752,23313.485558481305
753,-0.7347370956898527
754,498.3335449876972
755,1239.9175826049475
756,12700.938855261638
757,1.5040275083974393
758,0.954383540597574
759,76.69240432235267
760,-0.19312496868463333
761,106440.97120436812
762,13.256908118284677
763,3.141823267297211
764,113.4994934902985
765,359.10537661050597
766,2454.400768646659
767,40746.65958366918
768,107.67592996926498
769,296.9780624834813
770,699.547975695861
771,0.09921355628565538
772,24.205722484415226
773,-0.6996281091585658
774,-0.5291606047198257
775,4.339322058340638
776,578.3084299678436
777,-0.7888739953793875
778,4649.0953565548625
779,739.5414094142677
780,9.23815886125148
781,14918.500294068432
782,1374.043937463243
783,12.886851149481725
784,208.00021903544007
785,8087.749146906108
786,249.91076204174695
787,73.51367844689157
788,18.066174165691365
789,257.0822603154687
790,138.14405370734315
791,51.866572950254955
792,10.079747531821521
793,12019.756780914944
794,8667.533602419679
795,40876.976625132476
796,268.4375517642345
797,14456.698840257815
798,203.1560511769871
799,-0.6767148060094632
